Symbol	RAPdb	MSU	Keyword	Title	path
OsLCB2a1	Os01g0928800	LOC_Os01g70380	seedlings	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	defense	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	insect	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	brown planthopper	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	defense response	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	stress	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	biotic stress	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCB2a1	Os01g0928800	LOC_Os01g70380	stress response	Molecular Characterization of Rice OsLCB2a1 Gene and Functional Analysis of its Role in Insect Resistance.	data/Gene/Abstract/OS/L/OsLCB2a1
OsLCBK1	Os10g0516800	LOC_Os10g37280	blast disease	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	disease resistance	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	cell death	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	disease	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	seedling	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	defense	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK1	Os10g0516800	LOC_Os10g37280	blast	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK1
OsLCBK2	Os04g0541500	LOC_Os04g45800	blast disease	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK2
OsLCBK2	Os04g0541500	LOC_Os04g45800	blast	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK2
OsLCBK2	Os04g0541500	LOC_Os04g45800	disease	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK2
OsLCBK2	Os04g0541500	LOC_Os04g45800	defense	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK2
OsLCBK2	Os04g0541500	LOC_Os04g45800	seedling	Cloning and characterization of two rice long-chain base kinase genes and their function in disease resistance and cell death	data/Gene/Abstract/OS/L/OsLCBK2
OsLCT1	None	LOC_Os06g38120	transporter	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	cadmium	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	grain	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	reproductive	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	growth	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	xylem	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	leaf	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLCT1	None	LOC_Os06g38120	vascular bundle	Low-affinity cation transporter (OsLCT1) regulates cadmium transport into rice grains	data/Gene/Abstract/OS/L/OsLCT1
OsLEA1a	Os01g0159600	LOC_Os01g06630	vegetative	OsLEA1a, a new Em-like protein of cereal plants	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	stem	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	resistance	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	resistance	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	abiotic stress	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	abiotic stress	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	tillering	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	biotic stress	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA1a	Os01g0159600	LOC_Os01g06630	biotic stress	Characterization of OsLEA1a and its inhibitory effect on the resistance of E. coli to diverse abiotic stresses.	data/Gene/Abstract/OS/L/OsLEA1a
OsLEA3-2	Os03g0322900	LOC_Os03g20680	drought	OsLEA3-2, an abiotic stress induced gene of rice plays a key role in salt and drought tolerance	data/Gene/Abstract/OS/L/OsLEA3-2
OsLEA3-2	Os03g0322900	LOC_Os03g20680	drought tolerance	OsLEA3-2, an abiotic stress induced gene of rice plays a key role in salt and drought tolerance	data/Gene/Abstract/OS/L/OsLEA3-2
OsLEA3-2	Os03g0322900	LOC_Os03g20680	growth	OsLEA3-2, an abiotic stress induced gene of rice plays a key role in salt and drought tolerance	data/Gene/Abstract/OS/L/OsLEA3-2
OsLEA3-2	Os03g0322900	LOC_Os03g20680	salt	OsLEA3-2, an abiotic stress induced gene of rice plays a key role in salt and drought tolerance	data/Gene/Abstract/OS/L/OsLEA3-2
OsLEA3-2	Os03g0322900	LOC_Os03g20680	abiotic stress	OsLEA3-2, an abiotic stress induced gene of rice plays a key role in salt and drought tolerance	data/Gene/Abstract/OS/L/OsLEA3-2
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought	Overexpression of OsMYB48-1, a novel MYB-related transcription factor, enhances drought and salinity tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought	Overexpression of a new stress-repressive gene OsDSR2 encoding a protein with a DUF966 domain increases salt and simulated drought stress sensitivities and reduces ABA sensitivity in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought resistance	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought resistance	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	cold stress	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	 ABA 	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	ethylene	Overexpression of a new stress-repressive gene OsDSR2 encoding a protein with a DUF966 domain increases salt and simulated drought stress sensitivities and reduces ABA sensitivity in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	oxidative	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	grain	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	yield	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	grain yield	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	yield	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	jasmonic	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt	Overexpression of a new stress-repressive gene OsDSR2 encoding a protein with a DUF966 domain increases salt and simulated drought stress sensitivities and reduces ABA sensitivity in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt stress	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	salt stress	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	growth	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	growth	The abiotic stress-responsive NAC-type transcription factor OsNAC5 regulates stress-inducible genes and stress tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	 ABA 	Overexpression of OsMYB48-1, a novel MYB-related transcription factor, enhances drought and salinity tolerance in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	seedling	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	drought	Over-expression of a LEA gene in rice improves drought resistance under the field conditions	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	jasmonic acid	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	root	A group 3 LEA cDNA of rice, responsive to abscisic acid, but not to jasmonic acid, shows variety-specific differences insaltstressresponse	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA3|OsLEA3-1	Os05g0542500	LOC_Os05g46480	abiotic stress	bZIP transcription factor OsbZIP52/RISBZ5: a potential negative regulator of cold and drought stress response in rice	data/Gene/Abstract/OS/L/OsLEA3~OsLEA3-1
OsLEA4	Os06g0110200	LOC_Os06g02040	salinity	Molecular analysis of OsLEA4 and its contributions to improve E. coli viability	data/Gene/Abstract/OS/L/OsLEA4
OsLEA4	Os06g0110200	LOC_Os06g02040	architecture	Molecular analysis of OsLEA4 and its contributions to improve E. coli viability	data/Gene/Abstract/OS/L/OsLEA4
OsLEA5	Os05g0584200	LOC_Os05g50710	panicle	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	root	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	salinity	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	abiotic stress	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	abiotic stress	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	abiotic stress	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	abiotic stress	Molecular characterization and functional analysis by heterologous expression in E. coli under diverse abiotic stresses for OsLEA5, the atypical hydrophobic LEA protein from Oryza sativa L	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	transcription factor	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed germination	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed germination	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	seed germination	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	 ABA 	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	zinc	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OsLEA5	Os05g0584200	LOC_Os05g50710	ABA	The ascorbate peroxidase APX1 is a direct target of a zinc finger transcription factor ZFP36 and a late embryogenesis abundant protein OsLEA5 interacts with ZFP36 to co-regulate OsAPX1 in seed germination in rice.	data/Gene/Abstract/OS/L/OsLEA5
OslecRK|OsLecRK1	Os04g0201900	LOC_Os04g12540	seed germination	A rice lectin receptor-like kinase that is involved in innate immune responses also contributes to seed germination	data/Gene/Abstract/OS/L/OslecRK
OslecRK|OsLecRK1	Os04g0201900	LOC_Os04g12540	seed	A rice lectin receptor-like kinase that is involved in innate immune responses also contributes to seed germination	data/Gene/Abstract/OS/L/OslecRK
OsLF	Os05g0541400	LOC_Os05g46370	floral	LC2 and OsVIL2 promote rice flowering by photoperoid-induced epigenetic silencing of OsLF	data/Gene/Abstract/OS/L/OsLF
OsLF	Os05g0541400	LOC_Os05g46370	flower	An atypical HLH protein OsLF in rice regulates flowering time and interacts with OsPIL13 and OsPIL15	data/Gene/Abstract/OS/L/OsLF
OsLF	Os05g0541400	LOC_Os05g46370	flowering time	An atypical HLH protein OsLF in rice regulates flowering time and interacts with OsPIL13 and OsPIL15	data/Gene/Abstract/OS/L/OsLF
OsLF	Os05g0541400	LOC_Os05g46370	flower	LC2 and OsVIL2 promote rice flowering by photoperoid-induced epigenetic silencing of OsLF	data/Gene/Abstract/OS/L/OsLF
OsLFL1	Os01g0713600	LOC_Os01g51610	transcription factor	Overexpression of transcription factor OsLFL1 delays flowering time in Oryza sativa	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	flower	Ectopic expression of OsLFL1 in rice represses Ehd1 by binding on its promoter	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	transcription factor	Ectopic expression of OsLFL1 in rice represses Ehd1 by binding on its promoter	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	seed	The rice GERMINATION DEFECTIVE 1, encoding a B3 domain transcriptional repressor, regulates seed germination and seedling development by integrating GA and carbohydrate metabolism	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	flowering time	Overexpression of transcription factor OsLFL1 delays flowering time in Oryza sativa	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	flower	OsVIL2 functions with PRC2 to induce flowering by repressing OsLFL1 in rice	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	flower	OsMADS50 and OsMADS56 function antagonistically in regulating long day (LD)-dependent flowering in rice	data/Gene/Abstract/OS/L/OsLFL1
OsLFL1	Os01g0713600	LOC_Os01g51610	flower	Overexpression of transcription factor OsLFL1 delays flowering time in Oryza sativa	data/Gene/Abstract/OS/L/OsLFL1
OsLFNR1|LFNR1	Os02g0103800	LOC_Os02g01340	photosynthesis	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR1~LFNR1
OsLFNR1|LFNR1	Os02g0103800	LOC_Os02g01340	growth	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR1~LFNR1
OsLFNR1|LFNR1	Os02g0103800	LOC_Os02g01340	leaf	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR1~LFNR1
OsLFNR1|LFNR1	Os02g0103800	LOC_Os02g01340	nitrogen	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR1~LFNR1
OsLFNR2|LFNR2	Os06g0107700	LOC_Os06g01850	growth	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR2~LFNR2
OsLFNR2|LFNR2	Os06g0107700	LOC_Os06g01850	leaf	Functional analysis of two isoforms of leaf-type ferredoxin-NADP(+)-oxidoreductase in rice using the heterologous expression system of Arabidopsis	data/Gene/Abstract/OS/L/OsLFNR2~LFNR2
OsLG1	Os04g0656500	LOC_Os04g56170	domestication	Genetic control of inflorescence architecture during rice domestication	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	meristem	Mutations in the rice liguleless gene result in a complete loss of the auricle, ligule, and laminar joint	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	panicle	Genetic control of inflorescence architecture during rice domestication	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	panicle architecture	Genetic control of inflorescence architecture during rice domestication	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	architecture	Genetic control of inflorescence architecture during rice domestication	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	leaf	Mutations in the rice liguleless gene result in a complete loss of the auricle, ligule, and laminar joint	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	transcription factor	Genetic control of inflorescence architecture during rice domestication	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	panicle	OsLG1 regulates a closed panicle trait in domesticated rice	data/Gene/Abstract/OS/L/OsLG1
OsLG1	Os04g0656500	LOC_Os04g56170	sheath	Mutations in the rice liguleless gene result in a complete loss of the auricle, ligule, and laminar joint	data/Gene/Abstract/OS/L/OsLG1
OsLKR|SDH	Os02g0783700|Os02g0783625	LOC_Os02g54254	endosperm	Differences in transcriptional regulatory mechanisms functioning for free lysine content and seed storage protein accumulation in rice grain	data/Gene/Abstract/OS/L/OsLKR~SDH
OsLKR|SDH	Os02g0783700|Os02g0783625	LOC_Os02g54254	transcription factor	Differences in transcriptional regulatory mechanisms functioning for free lysine content and seed storage protein accumulation in rice grain	data/Gene/Abstract/OS/L/OsLKR~SDH
OsLKR|SDH	Os02g0783700|Os02g0783625	LOC_Os02g54254	seed	Differences in transcriptional regulatory mechanisms functioning for free lysine content and seed storage protein accumulation in rice grain	data/Gene/Abstract/OS/L/OsLKR~SDH
OsLKR|SDH	Os02g0783700|Os02g0783625	LOC_Os02g54254	grain	Differences in transcriptional regulatory mechanisms functioning for free lysine content and seed storage protein accumulation in rice grain	data/Gene/Abstract/OS/L/OsLKR~SDH
OsLMS	Os02g0639000	LOC_Os02g42600	senescence	Mutation in OsLMS, a gene encoding a protein with two double-stranded RNA binding motifs, causes lesion mimic phenotype and early senescence in rice (Oryza sativa L.)	data/Gene/Abstract/OS/L/OsLMS
OsLOL1	Os12g0611000	LOC_Os12g41700	growth	Transgenic tobacco with rice zinc-finger gene OsLOL2 exhibits an enhanced resistance against bacterial-wilt	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	cell death	Transgenic tobacco with rice zinc-finger gene OsLOL2 exhibits an enhanced resistance against bacterial-wilt	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	disease	Transgenic tobacco with rice zinc-finger gene OsLOL2 exhibits an enhanced resistance against bacterial-wilt	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	disease resistance	Transgenic tobacco with rice zinc-finger gene OsLOL2 exhibits an enhanced resistance against bacterial-wilt	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	seed germination	OsLOL1, a C2C2-type zinc finger protein, interacts with OsbZIP58 to promote seed germination through the modulation of gibberellin biosynthesis in Oryza sativa	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	seed	OsLOL1, a C2C2-type zinc finger protein, interacts with OsbZIP58 to promote seed germination through the modulation of gibberellin biosynthesis in Oryza sativa	data/Gene/Body/OS/L/OsLOL1
OsLOL1	Os12g0611000	LOC_Os12g41700	gibberellin biosynthesis	OsLOL1, a C2C2-type zinc finger protein, interacts with OsbZIP58 to promote seed germination through the modulation of gibberellin biosynthesis in Oryza sativa	data/Gene/Body/OS/L/OsLOL1
OsLOL2	Os01g0612700	LOC_Os01g42710	disease resistance	The rice OsLOL2 gene encodes a zinc finger protein involved in rice growth and disease resistance	data/Gene/Abstract/OS/L/OsLOL2
OsLOL2	Os01g0612700	LOC_Os01g42710	dwarf	The rice OsLOL2 gene encodes a zinc finger protein involved in rice growth and disease resistance	data/Gene/Abstract/OS/L/OsLOL2
